review_id,product_name,product_category,review_text,rating,sentiment_label,reviewer_name,review_date,platform,verified_purchase,helpful_votes
62f32aa2-474,Havells SS-390 Metallic,fans,Disappointed with the Havells SS-390 Metallic. The motor heating started within 6 months. Going to switch to another brand now. Not expected from Havells.,1,negative,Lakshmi I.,2025-01-23,Reliance Digital,True,117
8d8ade37-818,Havells Capture 500W,mixer_grinders,Powerful mixer grinder! Grinds everything to fine paste. Will buy more Havells products. The grinding performance is excellent.,5,positive,Gaurav P.,2025-01-23,Amazon.in,True,0
177f9f08-4f5,Havells Vitonica 500W,mixer_grinders,Makes perfect dosa batter and chutney. Build quality is premium. The 750W motor handles everything easily.,3,positive,Meera D.,2025-01-23,Flipkart,False,139
54aa31a2-2d3,Havells Puro Plus 25L,water_heaters,The pressure valve issue problem started within weeks. Havells quality has gone down. Customer care is unhelpful. Will never buy Havells again.,2,negative,Ananya R.,2025-01-24,Reliance Digital,True,104
2c649030-37c,Havells Adore LED 9W,lighting,Good brightness but flickering. Expected more from Havells at this price point. Okay for the price point.,3,mixed,Manoj Z.,2025-01-24,Croma,True,0
d03a6940-a89,Havells Capture 500W,mixer_grinders,Design is premium but blade quality is a concern. Not the best but not the worst either. Needs improvement in build quality.,1,mixed,Swati M.,2025-01-24,Amazon.in,True,14
57c3a146-9b0,Havells Pacer,fans,"After trying many brands, finally settled on Havells. The build quality is outstanding. My family loves it. No regrets.",4,positive,Pallavi T.,2025-01-24,Croma,True,148
71a3595a-9c1,Havells SS-390 Metallic,fans,"The fan looks good and air delivery is decent, but the vibration is a problem. Works for basic needs.",3,mixed,Suresh L.,2025-01-24,Croma,True,29
31cea1bb-9b2,Havells Vitonica 500W,mixer_grinders,Works fine for daily use but motor overheating. Has both pros and cons. Average mixer for the price.,4,mixed,Suresh L.,2025-01-24,Flipkart,True,0
8a7ee20e-a1b,Havells Adonia Spin 25L,water_heaters,The element burnout problem started within weeks. Filed a complaint with consumer court. Customer care is unhelpful. Will never buy Havells again.,1,negative,Pooja B.,2025-01-25,Flipkart,False,19
3b1f84bf-fde,Havells ES-40 Premium,fans,"The fan looks good and air delivery is decent, but the remote malfunction is a problem. Good for the price but not premium.",2,mixed,Nitin K.,2025-01-25,Amazon.in,True,120
fedfdf10-11a,Havells Puro Plus 25L,water_heaters,Works well in summer but struggles in winter. Has both pros and cons. Expected more from Havells brand.,3,mixed,Ajay G.,2025-01-25,Flipkart,True,102
89909677-01a,Havells Puro Plus 25L,water_heaters,Excellent water heater. Heats water in 15 minutes. Using it daily without any issues. The safety features are fantastic.,5,positive,Tanvi I.,2025-01-25,Havells.com,True,0
ff597fd8-227,Havells Nicola,fans,Disappointed with the Havells Nicola. The slow speed started within 3 months. Customer care is useless. Not expected from Havells.,1,negative,Venkat A.,2025-01-25,Flipkart,False,27
81beab89-8ae,Havells ES-40 Premium,fans,Using this Havells ES-40 Premium for 6 months now. Very satisfied with the performance. Will buy more Havells products. The BLDC motor saves a lot on electricity.,4,positive,Rekha J.,2025-01-25,Flipkart,True,0
5f34ac23-f90,Havells Instanio 3L,water_heaters,Works well in summer but struggles in winter. Acceptable performance for daily use. Expected more from Havells brand.,3,mixed,Ajay G.,2025-01-26,Amazon.in,True,73
d35aedae-4ea,Havells Freshia AP-58,air_purifiers,Not effective for the claimed area coverage. Will not recommend to anyone. PM2.5 barely drops in my room.,1,negative,Arun H.,2025-01-26,Havells.com,False,65
be1c1ad0-451,Havells Freshia AP-58,air_purifiers,Decent product but filter life is less than claimed. Acceptable performance for daily use. Running cost is high.,2,mixed,Vivek Y.,2025-01-26,Reliance Digital,True,30
ee588673-59c,Havells Carlo 5L,water_heaters,"Inner tank rusted within 1.5 years. Plastic quality is very poor. For the price paid, this is unacceptable quality.",2,negative,Pankaj H.,2025-01-26,Reliance Digital,True,0
83e2982c-703,Havells PowerGrind 1000W,mixer_grinders,Makes perfect dosa batter and chutney. Installation was done within 2 days of purchase. The 750W motor handles everything easily.,5,positive,Ritu O.,2025-01-26,Reliance Digital,True,0
2c96953a-876,Havells Momenta 750W,mixer_grinders,Blade assembly rusted within 1 year. This is clearly a manufacturing defect. Quality has gone down significantly in recent models.,1,negative,Nisha F.,2025-01-26,Havells.com,False,0
1ca5c250-885,Havells Sprint 400mm,fans,Remote control stopped working in 2 months. Service team is not responding. Will not recommend to anyone. Very poor after-sales support.,1,negative,Venkat A.,2025-01-26,Amazon.in,True,105
46301996-79d,Havells Pacer,fans,"After trying many brands, finally settled on Havells. The build quality is wonderful. Service team was also helpful during installation. No regrets.",5,positive,Kamini F.,2025-01-27,Croma,True,0
11b54bcd-5d0,Havells Ventil Air DX,fans,The motor quality stopped working after 2 weeks. Returned to Amazon. Getting refund. Service center says it's not covered under warranty. Waste of money.,2,negative,Rohit E.,2025-01-27,Reliance Digital,True,0
cc2f6337-f2b,Havells NXT LED Batten 20W,lighting,Energy saving is real but the color temperature could be better. Works for basic needs. Decent product overall.,1,mixed,Nisha F.,2025-01-27,Croma,True,14
57be92c2-3ba,Havells Instanio 3L,water_heaters,Heating is good but element burnout. Has both pros and cons. Could be better for the premium price.,2,mixed,Archana X.,2025-01-28,Amazon.in,True,0
744984f8-e1a,Havells ES-40 Premium,fans,"After trying many brands, finally settled on Havells. The build quality is superb. Even after months, performance hasn't degraded. No regrets.",3,positive,Archana X.,2025-01-28,Reliance Digital,True,35
a47cabf6-4b1,Havells Adore LED 9W,lighting,The light quality is excellent. The warranty gives peace of mind. No flickering at all. True to claimed lumens.,4,positive,Sneha T.,2025-01-28,Reliance Digital,True,82
1e6290a1-5e7,Havells Capture 500W,mixer_grinders,Good for light grinding but struggles with hard items. Would rate 3/5. Room for improvement. The overload protection is decent though.,4,mixed,Vikram P.,2025-01-28,Amazon.in,True,36
615a3176-6f6,Havells Ventil Air DX,fans,Premium quality fan from Havells. My neighbor also bought one after seeing mine. Energy efficient and stylish design. Goes well with my room decor.,4,positive,Sanjay U.,2025-01-28,Croma,True,98
095d01f4-f1b,Havells Stealth Air BLDC,fans,Got this for my living room and couldn't be happier. The airflow is amazing even at medium speed. Much better than the Chinese alternatives.,5,positive,Nisha F.,2025-01-28,Reliance Digital,False,0
391d3561-ca2,Havells Sprint Mixer 600W,mixer_grinders,Best mixer grinder for the price. My neighbor also bought one after seeing mine. Wet and dry grinding both are wonderful. Highly recommend.,5,positive,Raghav C.,2025-01-28,Croma,True,41
aba2fd46-2e4,Havells Marathon 750W,mixer_grinders,Works fine for daily use but coupler breaking. Has both pros and cons. Average mixer for the price.,2,mixed,Tushar V.,2025-01-28,Amazon.in,True,66
6575c393-7d7,Havells Sprint Mixer 600W,mixer_grinders,"Works fine for daily use but vibration. It's okay, nothing special. Average mixer for the price.",1,mixed,Anjali N.,2025-01-29,Amazon.in,False,106
325d2a08-9d0,Havells Studio AP-22,air_purifiers,"Purification is okay but inaccurate readings. It's okay, nothing special. Good for smaller rooms only.",3,mixed,Arjun Y.,2025-01-30,Amazon.in,False,0
ad055a93-2d5,Havells ES-40 Premium,fans,Air flow is good but makes noise at speed 4 and 5. Overall a decent product. Average experience overall.,2,mixed,Rajesh V.,2025-01-30,Croma,True,0
d78d2264-abf,Havells Puro Plus 25L,water_heaters,Geyser stopped heating after 1 year. No response from service center. Thermostat failure according to service center.,3,negative,Vivek Y.,2025-01-30,Havells.com,True,42
58efdc3c-eb9,Havells ES-40 Premium,fans,Bought this fan expecting Havells quality but it's very unacceptable. Plastic quality is very poor. The motor heats up quickly.,2,negative,Gaurav P.,2025-01-31,Flipkart,True,110
f9f9e3b0-3de,Havells Carnival,fans,Good fan for the price but remote malfunction. Would rate 3/5. Room for improvement. Would have been 5 stars otherwise.,5,mixed,Arun H.,2025-01-31,Flipkart,True,125
9003c03b-f1e,Havells Bello 25L,water_heaters,Leaking from the bottom. Raised complaint on Havells app but no response. Warranty claim rejected saying it's installation issue. Very disappointed.,2,negative,Harsh L.,2025-01-31,Flipkart,True,77
057348b0-bd8,Havells Puro Plus 25L,water_heaters,Water not heating properly. Takes 30+ minutes for lukewarm water. Going to switch to another brand now. Defective heating element perhaps.,1,negative,Suresh L.,2025-01-31,Havells.com,True,0
2c7da450-289,Havells Ventil Air DX,fans,"After trying many brands, finally settled on Havells. The build quality is great. My family loves it. No regrets.",5,positive,Sneha T.,2025-02-01,Havells.com,False,99
fa6e4f19-891,Havells Monza EC 15L,water_heaters,The thermostat failure problem started within weeks. Customer care is useless. Customer care is unhelpful. Will never buy Havells again.,1,negative,Anjali N.,2025-02-01,Flipkart,True,15
11268c1a-104,Havells Nicola,fans,Best ceiling fan I've used. The LED light makes it stand out. My family loves it. Recommended for anyone looking for a quality fan.,4,positive,Archana X.,2025-02-01,Flipkart,True,0
1397932e-ac7,Havells LED Panel 18W,lighting,Bright and energy efficient LED. My neighbor also bought one after seeing mine. Been using for 6 months with no issues.,4,positive,Lakshmi I.,2025-02-02,Amazon.in,True,150
1e1ce0d4-2a9,Havells Monza EC 15L,water_heaters,Quick heating and energy efficient. Service team was also helpful during installation. The temperature control knob works perfectly. Good build quality.,4,positive,Prakash A.,2025-02-02,Flipkart,False,143
e9b1e92d-bcc,Havells ES-40 Premium,fans,"The fan looks good and air delivery is decent, but the clicking sound is a problem. Has both pros and cons.",4,mixed,Archana X.,2025-02-03,Reliance Digital,True,32
f0bea96b-102,Havells ES-40 Premium,fans,The timer function stopped working after 8 months. Filed a complaint with consumer court. Service center says it's not covered under warranty. Waste of money.,1,negative,Vivek Y.,2025-02-03,Havells.com,True,58
b869e866-7a9,Havells Sprint Mixer 600W,mixer_grinders,Design is premium but vibration is a concern. Acceptable performance for daily use. Needs improvement in build quality.,3,mixed,Harsh L.,2025-02-03,Havells.com,True,0
6840216f-057,Havells Glow LED 12W,lighting,Energy saving is real but the lifespan could be better. Would rate 3/5. Room for improvement. Decent product overall.,3,mixed,Ananya R.,2025-02-03,Croma,True,0
99ca192c-7c8,Havells Sprint Mixer 600W,mixer_grinders,Havells quality at its best. The jars are sturdy and cord length works great. The warranty gives peace of mind.,5,positive,Swati M.,2025-02-03,Flipkart,True,6
d308c97b-956,Havells ES-40 Premium,fans,Good fan for the price but noise at high speed. Expected more from Havells at this price point. Would have been 5 stars otherwise.,3,mixed,Pankaj H.,2025-02-04,Amazon.in,False,51
35f82f2b-ed4,Havells Studio AP-22,air_purifiers,Fan stopped working after 8 months. Posted on consumer forum as well. Service not available in my city.,1,negative,Shweta B.,2025-02-04,Amazon.in,True,106
b3464b73-294,Havells Studio AP-22,air_purifiers,"Decent product but filter life is less than claimed. It's okay, nothing special. Running cost is high.",4,mixed,Archana X.,2025-02-04,Reliance Digital,True,0
e4a12d5d-394,Havells Festiva,fans,"The fan looks good and air delivery is decent, but the vibration is a problem. Expected more from Havells at this price point.",2,mixed,Rohit E.,2025-02-04,Croma,True,55
e6642fde-5ed,Havells Freshia AP-58,air_purifiers,"Noticed significant improvement in allergies after using this. Even after months, performance hasn't degraded. Real-time display is helpful.",5,positive,Swati M.,2025-02-04,Havells.com,True,80
cc988516-703,Havells Sprint Mixer 600W,mixer_grinders,Design is premium but blade quality is a concern. Expected more from Havells at this price point. Needs improvement in build quality.,2,mixed,Bhavna D.,2025-02-05,Havells.com,True,0
319ac8d8-d50,Havells LED Panel 18W,lighting,Installed 10 of these in my home. Will buy more Havells products. Consistent brightness and great build quality.,1,positive,Gaurav P.,2025-02-05,Croma,True,84
4cc44b56-726,Havells Quatro 15L,water_heaters,Heating is good but leaking. Would rate 3/5. Room for improvement. Could be better for the premium price.,4,mixed,Anjali N.,2025-02-05,Havells.com,True,0
05877e5f-a0f,Havells Quatro 15L,water_heaters,Leaking from the bottom. Plastic quality is very poor. Warranty claim rejected saying it's installation issue. Very disappointed.,2,negative,Shweta B.,2025-02-05,Flipkart,False,86
807957a7-12e,Havells Freshia AP-58,air_purifiers,Display shows wrong readings. No response from service center. Compared with external monitor and values don't match.,3,negative,Bhavna D.,2025-02-05,Croma,True,45
d606a204-404,Havells Carnival,fans,Air flow is good but makes noise at speed 4 and 5. Has both pros and cons. Average experience overall.,3,mixed,Nitin K.,2025-02-05,Reliance Digital,True,0
5e82651c-9ec,Havells Freshia AP-58,air_purifiers,Decent product but filter life is less than claimed. Acceptable performance for daily use. Running cost is high.,2,mixed,Rekha J.,2025-02-05,Croma,True,0
642bff17-24b,Havells Momenta 750W,mixer_grinders,Best mixer grinder for the price. Works as advertised. Wet and dry grinding both are fantastic. Highly recommend.,5,positive,Swati M.,2025-02-05,Reliance Digital,True,0
7a72f92f-089,Havells Smart LED WiFi,lighting,LED started flickering after 2 weeks. Raised complaint on Havells app but no response. Three bulbs failed in just 6 months.,3,negative,Arjun Y.,2025-02-06,Reliance Digital,True,130
2d34f1cc-7fd,Havells Studio AP-22,air_purifiers,Display shows wrong readings. Regret not buying the Crompton/Bajaj alternative. Compared with external monitor and values don't match.,1,negative,Tushar V.,2025-02-06,Croma,True,0
7bc3692b-c20,Havells Lumeno LED 15W,lighting,"Installed 10 of these in my home. Even after months, performance hasn't degraded. Consistent brightness and great build quality.",4,positive,Manoj Z.,2025-02-06,Amazon.in,False,146
60dd3654-f3a,Havells Stealth Air BLDC,fans,The air delivery stopped working after 3 months. Customer care is useless. Service center says it's not covered under warranty. Waste of money.,2,negative,Arjun Y.,2025-02-06,Flipkart,True,51
bb4f4991-75d,Havells Stealth Air BLDC,fans,PCB board failed after 6 months. Plastic quality is very poor. Havells service center asking for Rs 1500 for replacement even under warranty.,4,negative,Venkat A.,2025-02-07,Flipkart,True,0
5b4e6ad2-85b,Havells Festiva,fans,Air flow is good but makes noise at speed 4 and 5. Overall a decent product. Average experience overall.,3,mixed,Anjali N.,2025-02-07,Flipkart,True,0
87560de9-964,Havells Sprint Mixer 600W,mixer_grinders,Best mixer grinder for the price. Service team was also helpful during installation. Wet and dry grinding both are outstanding. Highly recommend.,4,positive,Ajay G.,2025-02-07,Havells.com,True,0
d98494bd-79a,Havells Instanio 3L,water_heaters,Decent geyser but the glass-lined tank needs improvement. Good for the price but not premium. Okay product overall.,2,mixed,Kamini F.,2025-02-07,Flipkart,False,90
67318c13-472,Havells NXT LED Batten 20W,lighting,Bright and energy efficient LED. Energy savings are noticeable on the electricity bill. Been using for 8 months with no issues.,5,positive,Raghav C.,2025-02-07,Croma,True,0
011bd007-a9e,Havells Adonia Spin 25L,water_heaters,"Inner tank rusted within 3 months. Posted on consumer forum as well. For the price paid, this is unacceptable quality.",1,negative,Lakshmi I.,2025-02-07,Croma,True,134
1927ed7d-849,Havells Instanio 3L,water_heaters,Works well in summer but struggles in winter. Expected more from Havells at this price point. Expected more from Havells brand.,1,mixed,Nisha F.,2025-02-08,Havells.com,True,127
7bc128ab-035,Havells Ventil Air DX,fans,Good fan for the price but noise at high speed. Acceptable performance for daily use. Would have been 5 stars otherwise.,3,mixed,Meera D.,2025-02-08,Flipkart,False,125
1765214f-d44,Havells Smart LED WiFi,lighting,The light quality is excellent. Will buy more Havells products. No flickering at all. True to claimed lumens.,5,positive,Raghav C.,2025-02-08,Croma,True,107
138ca799-3fa,Havells Pacer,fans,Got this for my living room and couldn't be happier. The airflow is amazing even at medium speed. The warranty gives peace of mind.,4,positive,Sunita W.,2025-02-08,Havells.com,False,0
84ed5fa8-022,Havells ES-40 Premium,fans,Best ceiling fan I've used. The remote control makes it stand out. Energy savings are noticeable on the electricity bill. Recommended for anyone looking for a quality fan.,5,positive,Kavita J.,2025-02-08,Croma,True,0
466f9155-e44,Havells Bello 25L,water_heaters,Excellent water heater. Heats water in 8 minutes. Havells has maintained its quality. The safety features are excellent.,4,positive,Ajay G.,2025-02-08,Croma,True,0
739734c7-e71,Havells Freshia AP-58,air_purifiers,Noticed significant improvement in allergies after using this. Energy savings are noticeable on the electricity bill. Real-time display is helpful.,5,positive,Lakshmi I.,2025-02-09,Reliance Digital,True,36
2a6cf5c5-f62,Havells Studio AP-22,air_purifiers,Decent product but filter life is less than claimed. Good for the price but not premium. Running cost is high.,3,mixed,Shweta B.,2025-02-09,Croma,True,0
1e41341e-c2f,Havells ES-40 Premium,fans,"The fan looks good and air delivery is decent, but the clicking sound is a problem. Expected more from Havells at this price point.",2,mixed,Anjali N.,2025-02-09,Reliance Digital,True,0
058b2452-779,Havells Carnival,fans,Design is outstanding but the LED light could be better. Would rate 3/5. Room for improvement. Okay for the price range.,3,mixed,Shweta B.,2025-02-09,Havells.com,True,0
020c619b-29c,Havells Festiva,fans,Bought this fan expecting Havells quality but it's very terrible. Plastic quality is very poor. The motor heats up quickly.,1,negative,Kamini F.,2025-02-09,Flipkart,True,64
048bcd16-f85,Havells Freshia AP-58,air_purifiers,Decent product but filter life is less than claimed. Not the best but not the worst either. Running cost is high.,2,mixed,Manish C.,2025-02-10,Reliance Digital,True,10
85b58507-439,Havells Stealth Air BLDC,fans,Got this for my living room and couldn't be happier. The airflow is amazing even at medium speed. Will buy more Havells products.,3,positive,Deepak G.,2025-02-10,Amazon.in,True,81
0014645e-87b,Havells Vitonica 500W,mixer_grinders,Love the look and performance. Energy savings are noticeable on the electricity bill. Easy to clean and the locking mechanism is solid.,3,positive,Archana X.,2025-02-10,Havells.com,True,26
948cc104-9cb,Havells Studio AP-22,air_purifiers,"Decent product but filter life is less than claimed. It's okay, nothing special. Running cost is high.",5,mixed,Priya M.,2025-02-10,Croma,True,110
380d9337-744,Havells Ventil Air DX,fans,Best ceiling fan I've used. The LED light makes it stand out. Sturdy construction. Recommended for anyone looking for a quality fan.,5,positive,Rekha J.,2025-02-10,Amazon.in,True,74
aefefdca-bbd,Havells Momenta 750W,mixer_grinders,Powerful mixer grinder! Grinds everything to fine paste. My family loves it. The jar quality is excellent.,4,positive,Kavita J.,2025-02-11,Reliance Digital,True,127
9c6eea15-3bb,Havells Marathon 750W,mixer_grinders,Jar cracked while grinding. The product looks cheaply made. Very poor quality material used. Dangerous product.,1,negative,Divya N.,2025-02-11,Reliance Digital,True,82
55111358-93a,Havells Marathon 750W,mixer_grinders,Blade assembly rusted within 2 weeks. I've used other Havells products which were much better. Quality has gone down significantly in recent models.,3,negative,Priya M.,2025-02-11,Amazon.in,True,53
565d6881-cce,Havells Vitonica 500W,mixer_grinders,Makes perfect dosa batter and chutney. Very happy with this purchase. The 750W motor handles everything easily.,5,positive,Rahul S.,2025-02-11,Flipkart,False,0
331ecba8-feb,Havells Quatro 15L,water_heaters,Water not heating properly. Takes 30+ minutes for lukewarm water. Misleading product description on website. Defective heating element perhaps.,1,negative,Raghav C.,2025-02-11,Havells.com,True,150
ec2c1c80-c24,Havells Pacer,fans,PCB board failed after 8 months. Regret not buying the Crompton/Bajaj alternative. Havells service center asking for Rs 1500 for replacement even under warranty.,2,negative,Ritu O.,2025-02-11,Havells.com,True,42
21a4564c-c83,Havells Pacer,fans,"The fan looks good and air delivery is decent, but the clicking sound is a problem. Acceptable performance for daily use.",1,mixed,Archana X.,2025-02-11,Flipkart,False,0
27e61de3-799,Havells Smart LED WiFi,lighting,LED started flickering after 6 months. Technician never showed up despite 3 complaints. Three bulbs failed in just 6 months.,1,negative,Sanjay U.,2025-02-11,Croma,True,72
8ec88bce-5d7,Havells Lumeno LED 15W,lighting,The dim output is very annoying. Going to switch to another brand now. Brightness drops significantly over time.,1,negative,Pankaj H.,2025-02-12,Amazon.in,True,96
966dac8c-70f,Havells Quatro 15L,water_heaters,The slow heating problem started within weeks. No response from service center. Customer care is unhelpful. Will never buy Havells again.,2,negative,Kavita J.,2025-02-12,Croma,True,105
327415bc-6da,Havells Festiva,fans,The energy efficiency stopped working after 2 months. Complete waste of money. Service center says it's not covered under warranty. Waste of money.,1,negative,Nisha F.,2025-02-12,Havells.com,True,103
bc1e54ea-d0d,Havells Momenta 750W,mixer_grinders,"Design is premium but vibration is a concern. It's okay, nothing special. Needs improvement in build quality.",3,mixed,Kamini F.,2025-02-13,Havells.com,False,0
a96f54ac-ec1,Havells Momenta 750W,mixer_grinders,Design is premium but noise level is a concern. Would rate 3/5. Room for improvement. Needs improvement in build quality.,3,mixed,Lakshmi I.,2025-02-13,Flipkart,True,0
0555e567-d4a,Havells Momenta 750W,mixer_grinders,Havells quality at its best. The jars are sturdy and overload protection works great. Will buy more Havells products.,5,positive,Pankaj H.,2025-02-13,Reliance Digital,True,0
0f2e5c90-173,Havells Puro Plus 25L,water_heaters,Quick heating and energy efficient. Will buy more Havells products. The temperature control knob works perfectly. Good build quality.,5,positive,Sunita W.,2025-02-13,Reliance Digital,True,0
7eaffa56-60c,Havells Pacer,fans,Air flow is good but makes noise at speed 4 and 5. Expected more from Havells at this price point. Average experience overall.,2,mixed,Bhavna D.,2025-02-14,Flipkart,True,0
9b13b910-d73,Havells NXT LED Batten 20W,lighting,Color rendering is poor. The product looks cheaply made. Everything looks yellowish. Not true to advertised specs.,1,negative,Meera D.,2025-02-14,Croma,True,0
9dead301-ce2,Havells NXT LED Batten 20W,lighting,Bright and energy efficient LED. Havells has maintained its quality. Been using for 6 months with no issues.,5,positive,Bhavna D.,2025-02-14,Havells.com,True,0
e9f63701-388,Havells Ventil Air DX,fans,Best ceiling fan I've used. The speed regulation makes it stand out. Sturdy construction. Recommended for anyone looking for a quality fan.,5,positive,Archana X.,2025-02-14,Flipkart,True,0
5e07a5cd-cb4,Havells Nicola,fans,Excellent fan! The remote control is top-notch. Recommend to everyone. Installation was smooth. Happy with the purchase.,5,positive,Pallavi T.,2025-02-14,Reliance Digital,True,110
ddde86ce-ad3,Havells Puro Plus 25L,water_heaters,"Inner tank rusted within 1 month. This is clearly a manufacturing defect. For the price paid, this is unacceptable quality.",1,negative,Kamini F.,2025-02-15,Reliance Digital,True,0
b6943df6-b2c,Havells Festiva,fans,Bought the Havells Festiva recently. The air delivery is amazing and it runs silently. Recommend to everyone. Worth every penny!,4,positive,Kavita J.,2025-02-15,Reliance Digital,True,97
e538e37d-24f,Havells Smart LED WiFi,lighting,Energy saving is real but the energy saving could be better. Not the best but not the worst either. Decent product overall.,3,mixed,Kavita J.,2025-02-15,Amazon.in,True,0
ed0aeb80-e59,Havells Marathon 750W,mixer_grinders,Best mixer grinder for the price. Sturdy construction. Wet and dry grinding both are outstanding. Highly recommend.,5,positive,Shweta B.,2025-02-15,Amazon.in,False,8
a6fb0d21-d48,Havells Stealth Air BLDC,fans,Good fan for the price but noise at high speed. Acceptable performance for daily use. Would have been 5 stars otherwise.,3,mixed,Rahul S.,2025-02-15,Croma,True,0
24556027-543,Havells SS-390 Metallic,fans,Bought this fan expecting Havells quality but it's very disappointing. Going to switch to another brand now. The motor heats up quickly.,1,negative,Dhruv E.,2025-02-15,Flipkart,False,88
8b1bbb13-11b,Havells Studio AP-22,air_purifiers,PM2.5 readings dropped from 200+ to below 30. Havells has maintained its quality. Worth the investment for health.,5,positive,Gaurav P.,2025-02-15,Havells.com,True,0
23a11312-cca,Havells Monza EC 15L,water_heaters,Works well in summer but struggles in winter. Overall a decent product. Expected more from Havells brand.,2,mixed,Tushar V.,2025-02-16,Reliance Digital,True,134
ccbd5b08-d8a,Havells Vitonica 500W,mixer_grinders,Overheats after 5 minutes of use. This is clearly a manufacturing defect. The safety feature cuts off motor too frequently.,3,negative,Gaurav P.,2025-02-16,Reliance Digital,True,78
a79a6614-200,Havells Momenta 750W,mixer_grinders,Powerful mixer grinder! Grinds everything to fine paste. Energy savings are noticeable on the electricity bill. The grinding performance is excellent.,5,positive,Arun H.,2025-02-16,Flipkart,False,0
a91e463a-283,Havells Nicola,fans,Air flow is good but makes noise at speed 4 and 5. Acceptable performance for daily use. Average experience overall.,2,mixed,Harsh L.,2025-02-16,Amazon.in,True,102
2c49412f-c9b,Havells Leganza 4B,fans,Wobbling issue from day one. Customer care is useless. The technician came but couldn't fix it. Still waiting for replacement.,2,negative,Sanjay U.,2025-02-16,Havells.com,True,0
ec2ff435-8e1,Havells Nicola,fans,Bought this fan expecting Havells quality but it's very disappointing. Havells quality has gone down. The motor heats up quickly.,2,negative,Geeta O.,2025-02-17,Croma,True,146
eebbdb3c-035,Havells Carlo 5L,water_heaters,Water not heating properly. Takes 30+ minutes for lukewarm water. Going to switch to another brand now. Defective heating element perhaps.,2,negative,Manish C.,2025-02-17,Amazon.in,True,45
f4796368-a41,Havells Freshia AP-46,air_purifiers,Decent product but filter life is less than claimed. Overall a decent product. Running cost is high.,3,mixed,Vivek Y.,2025-02-17,Reliance Digital,True,94
9d9e975b-d35,Havells Ventil Air DX,fans,Excellent fan! The LED light is top-notch. My neighbor also bought one after seeing mine. Installation was smooth. Happy with the purchase.,5,positive,Sanjay U.,2025-02-17,Havells.com,True,0
eaeb6d30-a9b,Havells Ventil Air DX,fans,"After trying many brands, finally settled on Havells. The build quality is amazing. Works as advertised. No regrets.",4,positive,Dhruv E.,2025-02-17,Flipkart,True,113
11a46496-126,Havells Freshia AP-58,air_purifiers,Decent product but filter life is less than claimed. Has both pros and cons. Running cost is high.,4,mixed,Rajesh V.,2025-02-18,Amazon.in,True,19
c4b5f865-b4a,Havells Studio AP-22,air_purifiers,Decent product but filter life is less than claimed. Overall a decent product. Running cost is high.,4,mixed,Ritu O.,2025-02-18,Flipkart,False,137
f337b476-352,Havells Carnival,fans,PCB board failed after 1 month. Technician never showed up despite 3 complaints. Havells service center asking for Rs 1500 for replacement even under warranty.,2,negative,Ajay G.,2025-02-18,Amazon.in,True,0
8ce538d7-b8b,Havells Nicola,fans,Got this for my living room and couldn't be happier. The airflow is amazing even at medium speed. Havells has maintained its quality.,4,positive,Dhruv E.,2025-02-18,Reliance Digital,True,119
fe8d4988-14d,Havells Momenta 750W,mixer_grinders,Design is premium but blade quality is a concern. Not the best but not the worst either. Needs improvement in build quality.,3,mixed,Sneha T.,2025-02-18,Amazon.in,True,0
af4b1406-763,Havells Nicola,fans,Got this for my living room and couldn't be happier. The airflow is amazing even at medium speed. Works as advertised.,5,positive,Dhruv E.,2025-02-18,Amazon.in,False,0
3e8b44f2-7b7,Havells Marathon 750W,mixer_grinders,Using for 1.5 years. Handles all Indian cooking needs perfectly. Much better than the Chinese alternatives. Motor is very powerful.,5,positive,Venkat A.,2025-02-18,Havells.com,True,0
7ea81c21-bff,Havells Freshia AP-58,air_purifiers,Display shows wrong readings. Going to switch to another brand now. Compared with external monitor and values don't match.,4,negative,Manoj Z.,2025-02-19,Amazon.in,True,106
fe1375a0-fe7,Havells Instanio 3L,water_heaters,Decent geyser but the heating speed needs improvement. Acceptable performance for daily use. Okay product overall.,1,mixed,Sanjay U.,2025-02-19,Reliance Digital,True,0
114ae8ed-d0f,Havells LED Panel 18W,lighting,Installed 10 of these in my home. My family loves it. Consistent brightness and great build quality.,5,positive,Swati M.,2025-02-19,Reliance Digital,True,99
57996872-005,Havells Monza EC 15L,water_heaters,Geyser stopped heating after 1.5 years. Customer care is useless. Thermostat failure according to service center.,1,negative,Pooja B.,2025-02-19,Amazon.in,True,122
f6e0292a-4e7,Havells Puro Plus 25L,water_heaters,Havells geyser performing well for 1.5 years. The packaging was excellent. Hot water in 10 minutes even in peak winter.,1,positive,Rekha J.,2025-02-20,Reliance Digital,True,19
037cf99c-d37,Havells Vitonica 500W,mixer_grinders,Using for 8 months. Handles all Indian cooking needs perfectly. Works as advertised. Motor is very powerful.,3,positive,Sneha T.,2025-02-20,Croma,True,0
1bb6b52d-60b,Havells Magnatron 15L,water_heaters,Heating is good but element burnout. Good for the price but not premium. Could be better for the premium price.,1,mixed,Pallavi T.,2025-02-20,Reliance Digital,True,102
79e7b6a0-926,Havells Festiva,fans,"The fan looks good and air delivery is decent, but the remote malfunction is a problem. Works for basic needs.",2,mixed,Bhavna D.,2025-02-20,Reliance Digital,True,3
